serial,brandname,location,batch group FAMILY,active,stockc,boat name,batch,planned ETA,date type,standard paint,paint,colour descr,paint_type,CoilSeats,MPRouter,cprouterplate,MpKeel,mppresstanks,mppresstransom,mppresspunt,metalprepcoilone,metalprepcoiltwo,rotomolder,metalprepguillopress,metalprepgunnels,metalprepext.misc,metalpreppressone,metalpreppresstwo,metalprepbulkparts,Router1,Router2,metalpreppreweld,metalprepseats,metalprepkeelweld,metalpreptransompart,stretchbottomsides,trimbottomside,stretchtopsides,trimstretchtopsides,weldpartsassembly,WeldPartsD,WeldPartsEHTroof,weldpartsb,weldpartsbowriderplateWPbunks,weldpartsc,weldpartscabin,Weldcabintopfit,weldpartsmiscparts,weldpartstank,transomassembly,hullstack,hullsweld,hullstig,WELD1,WELD1assist,WELD2,WELD3,WELD4,WeldQCsmall,RivetSeats,Linish,prepaintclean,StripeFab,CleanCabin,QC1small=cleanlarge=weld,ReworkfromRack,ReworkMovetoPackage,PrintWrap,carpentermarking,carpenterwood,carpentercarpet,MoveBoat2,PaintWash,paintprep,PaintEtch,paintcoating,PaintTwoTone,PaintRepair,RotoFit,UnwrapPlate,QC2PaintQCrotofit,LaminateWrap,StoreKitDF1F2notfortimes,WindscreensSection1of2,CanopyBendBows,CanopyCutBows,CanopyExtras,CanopySew,ApplyWrap,FitOutdashes,HtopAssbly,FitOut1,FitOut2,StoreKitF3F4notfortimes,FitOut3,FitOut4,FitOut5,stripes,QC3,TrailerFitUnderBoatHoist,CanopyFit,rigoutboard,unboxfitmotor,OutboardPD,OutboardRunforPD,PackagingpreQC4,QC4FinalCheck,transportcheckmoveboat,ShrinkWrap
354701,Quintrex,Plate Boat,X02,Y,BM650TI,Quintrex 650 Trident,X221104,12/12/2022,ETA,YES,BLACKFS,Black Two Tone Full Sides,TWOTONE,0,0.86,6,0.36,0,0,0,0.6,0,1.86,3.5,0.2,3,1,1,1,0,0,2,0,0,0,1.4,0.7,0.9,0.7,2.09,0,0,0,3,1.75,4.07,0,2.01,1.43,2.4,4.44,3.55,0,4.75,0.4,4,6.5,20,0,0,0,8.25,0.43,1,0,0,0,0,0,2.36,1.38,0,0,7.59,0.65,1.5,0,0.43,1.3,0.33,0,0,0,1.14,0,0,0,0,0,0,0.33,4.81,5.16,0,3.49,5.23,0,0.58,0,0,0,0,0.21,0,0,0.8,0,0,0
362557,Quintrex,Plate Boat,X02,Y,BM650TI,Quintrex 650 Trident,X221105,22/12/2022,ETA,YES,BLACKFS,Black Two Tone Full Sides,TWOTONE,0,0.86,6,0.36,0,0,0,0.6,0,1.86,3.5,0.2,3,1,1,1,0,0,2,0,0,0,1.4,0.7,0.9,0.7,2.09,0,0,0,3,1.75,4.07,0,2.01,1.43,2.4,4.44,3.55,0,4.75,0.4,4,6.5,20,0,0,0,8.25,0.43,1,0,0,0,0,0,2.36,1.38,0,0,7.59,0.65,1.5,0,0.43,1.3,0.33,0,0,0,1.14,0,0,0,0,0,0,0.33,4.81,5.16,0,3.49,5.23,0,0.58,0,0,0,0,0.21,0,0,0.8,0,0,0
361685,Quintrex,Plate Boat,X02,Y,BM650TI,Quintrex 650 Trident,X230102,1/02/2023,ETA,YES,TWHITE,Telwater White,ONETONE,0,0.86,6,0.36,0,0,0,0.6,0,1.86,3.5,0.2,3,1,1,1,0,0,2,0,0,0,1.4,0.7,0.9,0.7,2.09,0,0,0,3,1.75,4.07,0,2.01,1.43,2.4,4.44,3.55,0,4.75,0.4,4,6.5,20,0,0,0,8.25,0.43,1,0,0,0,0,0,2.36,1.38,0,0,7.59,0.65,1.5,0,0.43,1.3,0.33,0,0,0,1.14,0,0,0,0,0,0,0.33,4.81,5.16,0,3.49,5.23,0,0.58,0,0,0,0,0.21,0,0,0.8,0,0,0
361174,Quintrex,Plate Boat,X02,Y,BM650TI,Quintrex 650 Trident,X221004,16/11/2022,ETA,YES,TWHITE,Telwater White,ONETONE,0,0.86,6,0.36,0,0,0,0.6,0,1.86,3.5,0.2,3,1,1,1,0,0,2,0,0,0,1.4,0.7,0.9,0.7,2.09,0,0,0,3,1.75,4.07,0,2.01,1.43,2.4,4.44,3.55,0,4.75,0.4,4,6.5,20,0,0,0,8.25,0.43,1,0,0,0,0,0,2.36,1.38,0,0,7.59,0.65,1.5,0,0.43,1.3,0.33,0,0,0,1.14,0,0,0,0,0,0,0.33,4.81,5.16,0,3.49,5.23,0,0.58,0,0,0,0,0.21,0,0,0.8,0,0,0
368773,Quintrex,Plate Boat,X02,Y,BM650TI,Quintrex 650 Trident,X230304,30/03/2023,ETA,YES,TWHITE,Telwater White,ONETONE,0,0.86,6,0.36,0,0,0,0.6,0,1.86,3.5,0.2,3,1,1,1,0,0,2,0,0,0,1.4,0.7,0.9,0.7,2.09,0,0,0,3,1.75,4.07,0,2.01,1.43,2.4,4.44,3.55,0,4.75,0.4,4,6.5,20,0,0,0,8.25,0.43,1,0,0,0,0,0,2.36,1.38,0,0,7.59,0.65,1.5,0,0.43,1.3,0.33,0,0,0,1.14,0,0,0,0,0,0,0.33,4.81,5.16,0,3.49,5.23,0,0.58,0,0,0,0,0.21,0,0,0.8,0,0,0
367021,Quintrex,Plate Boat,X02,Y,BM650TI,Quintrex 650 Trident,X230503,19/05/2023,ETA,YES,TWHITE,Telwater White,ONETONE,0,0.86,6,0.36,0,0,0,0.6,0,1.86,3.5,0.2,3,1,1,1,0,0,2,0,0,0,1.4,0.7,0.9,0.7,2.09,0,0,0,3,1.75,4.07,0,2.01,1.43,2.4,4.44,3.55,0,4.75,0.4,4,6.5,20,0,0,0,8.25,0.43,1,0,0,0,0,0,2.36,1.38,0,0,7.59,0.65,1.5,0,0.43,1.3,0.33,0,0,0,1.14,0,0,0,0,0,0,0.33,4.81,5.16,0,3.49,5.23,0,0.58,0,0,0,0,0.21,0,0,0.8,0,0,0
372838,Quintrex,Plate Boat,X02,Y,BM650TI,Quintrex 650 Trident,XCONFIRMED,10/06/2023,ETA,YES,BLACKFS,Black Two Tone Full Sides,TWOTONE,0,0.86,6,0.36,0,0,0,0.6,0,1.86,3.5,0.2,3,1,1,1,0,0,2,0,0,0,1.4,0.7,0.9,0.7,2.09,0,0,0,3,1.75,4.07,0,2.01,1.43,2.4,4.44,3.55,0,4.75,0.4,4,6.5,20,0,0,0,8.25,0.43,1,0,0,0,0,0,2.36,1.38,0,0,7.59,0.65,1.5,0,0.43,1.3,0.33,0,0,0,1.14,0,0,0,0,0,0,0.33,4.81,5.16,0,3.49,5.23,0,0.58,0,0,0,0,0.21,0,0,0.8,0,0,0
367022,Quintrex,Plate Boat,X02,Y,BM650TI,Quintrex 650 Trident,XCONFIRMED,1/06/2023,FCAST,YES,TWHITE,Telwater White,ONETONE,0,0.86,6,0.36,0,0,0,0.6,0,1.86,3.5,0.2,3,1,1,1,0,0,2,0,0,0,1.4,0.7,0.9,0.7,2.09,0,0,0,3,1.75,4.07,0,2.01,1.43,2.4,4.44,3.55,0,4.75,0.4,4,6.5,20,0,0,0,8.25,0.43,1,0,0,0,0,0,2.36,1.38,0,0,7.59,0.65,1.5,0,0.43,1.3,0.33,0,0,0,1.14,0,0,0,0,0,0,0.33,4.81,5.16,0,3.49,5.23,0,0.58,0,0,0,0,0.21,0,0,0.8,0,0,0
365947,Quintrex,Plate Boat,X01,Y,BM690THTI,Quintrex 690 Trident Hard Top,XCONFIRMED,1/08/2023,FCAST,YES,BLACKFS,Black Two Tone Full Sides,TWOTONE,0,0.86,7.5,0.36,0,0,0,0.6,0,1.86,4,0.2,3,1,1,1,0,0,2,0,0,0,1.4,0.7,0.9,0.7,6.5,0,0,0,3,1.75,5.5,0,2.01,1.43,2.4,4.44,3.55,0,5,0.4,4,6.5,20.5,0,0,0,8.75,0.43,1,0,0,0,0,0,2.36,1.62,0,0,9.24,0.65,2,0,0.43,1.75,0.33,0,0,0,0.4,0,0,0,0,0,0,0.33,4.63,6.16,0,4.06,6.29,0,0.58,0,0,0,0,0.21,0,0,0.8,0,0,0
372628,Quintrex,Plate Boat,X01,Y,BM690THTI,Quintrex 690 Trident Hard Top,X230402,12/04/2023,ETA,YES,BLACKFS,Black Two Tone Full Sides,TWOTONE,0,0.86,7.5,0.36,0,0,0,0.6,0,1.86,4,0.2,3,1,1,1,0,0,2,0,0,0,1.4,0.7,0.9,0.7,6.5,0,0,0,3,1.75,5.5,0,2.01,1.43,2.4,4.44,3.55,0,5,0.4,4,6.5,20.5,0,0,0,8.75,0.43,1,0,0,0,0,0,2.36,1.62,0,0,9.24,0.65,2,0,0.43,1.75,0.33,0,0,0,0.4,0,0,0,0,0,0,0.33,4.63,6.16,0,4.06,6.29,0,0.58,0,0,0,0,0.21,0,0,0.8,0,0,0
366972,Quintrex,Plate Boat,X01,Y,BM690THTI,Quintrex 690 Trident Hard Top,XCONFIRMED,3/07/2023,FCAST,YES,PTTG,Trident Grey (not to appear on Gateway),TWOTONE,0,0.86,7.5,0.36,0,0,0,0.6,0,1.86,4,0.2,3,1,1,1,0,0,2,0,0,0,1.4,0.7,0.9,0.7,6.5,0,0,0,3,1.75,5.5,0,2.01,1.43,2.4,4.44,3.55,0,5,0.4,4,6.5,20.5,0,0,0,8.75,0.43,1,0,0,0,0,0,2.36,1.62,0,0,9.24,0.65,2,0,0.43,1.75,0.33,0,0,0,0.4,0,0,0,0,0,0,0.33,4.63,6.16,0,4.06,6.29,0,0.58,0,0,0,0,0.21,0,0,0.8,0,0,0
366535,Quintrex,Plate Boat,X01,Y,BM690THTI,Quintrex 690 Trident Hard Top,X230504,22/05/2023,ETA,YES,CHAR,Stealth Grey Two Tone Full Sides,TWOTONE,0,0.86,7.5,0.36,0,0,0,0.6,0,1.86,4,0.2,3,1,1,1,0,0,2,0,0,0,1.4,0.7,0.9,0.7,6.5,0,0,0,3,1.75,5.5,0,2.01,1.43,2.4,4.44,3.55,0,5,0.4,4,6.5,20.5,0,0,0,8.75,0.43,1,0,0,0,0,0,2.36,1.62,0,0,9.24,0.65,2,0,0.43,1.75,0.33,0,0,0,0.4,0,0,0,0,0,0,0.33,4.63,6.16,0,4.06,6.29,0,0.58,0,0,0,0,0.21,0,0,0.8,0,0,0
373171,Quintrex,Plate Boat,X02,Y,BM690TI,Quintrex 690 Trident,XCONFIRMED,10/06/2023,ETA,YES,TWHITE,Telwater White,ONETONE,0,0.86,6,0.36,0,0,0,0.6,0,1.86,3.5,0.2,3,1,1,1,0,0,2,0,0,0,1.4,0.7,0.9,0.7,2.09,0,0,0,3,1.75,5,0,2.01,1.43,2.4,4.44,3.55,0,5,0.4,4,6.5,20.5,0,0,0,8.75,0.33,1,0,0,0,0,0,2.36,1.38,0,0,7.59,0.65,1.7,0,0.43,1.3,0.33,0,0,0,1.14,0,0,0,0,0,0,0,4.81,5.16,0,3.49,5.23,0,0.58,0,0,0,0,0.21,0,0,0.8,0,0,0
369710,Quintrex,Plate Boat,X02,Y,BM690TI,Quintrex 690 Trident,X230504,26/05/2023,ETA,YES,PTTG,Trident Grey (not to appear on Gateway),TWOTONE,0,0.86,6,0.36,0,0,0,0.6,0,1.86,3.5,0.2,3,1,1,1,0,0,2,0,0,0,1.4,0.7,0.9,0.7,2.09,0,0,0,3,1.75,5,0,2.01,1.43,2.4,4.44,3.55,0,5,0.4,4,6.5,20.5,0,0,0,8.75,0.33,1,0,0,0,0,0,2.36,1.38,0,0,7.59,0.65,1.7,0,0.43,1.3,0.33,0,0,0,1.14,0,0,0,0,0,0,0,4.81,5.16,0,3.49,5.23,0,0.58,0,0,0,0,0.21,0,0,0.8,0,0,0
366779,Yellowfin,Plate Boat,X03,Y,BY5800YFCCM,Yellowfin 5800 Centre Console,XCONFIRMED,1/09/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.36,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,5.49,8,18.5,0,0,0,7,0,1,0,0,0,0.25,0,2,0.51,0,0,10,0.65,1.79,0,0.43,0,0,0,0.66,0,0.2,0,0,0,0,1,1.6,0,5.09,5.03,0,3.15,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
370809,Yellowfin,Plate Boat,X03,Y,BY5800YFCCM,Yellowfin 5800 Centre Console,XCONFIRMED,6/09/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.36,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,5.49,8,18.5,0,0,0,7,0,1,0,0,0,0.25,0,2,0.51,0,0,10,0.65,1.79,0,0.43,0,0,0,0.66,0,0.2,0,0,0,0,1,1.6,0,5.09,5.03,0,3.15,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
356369,Yellowfin,Plate Boat,X03,Y,BY5800YFCCM,Yellowfin 5800 Centre Console,X230202,15/02/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.36,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,5.49,8,18.5,0,0,0,7,0,1,0,0,0,0.25,0,2,0.51,0,0,10,0.65,1.79,0,0.43,0,0,0,0.66,0,0.2,0,0,0,0,1,1.6,0,5.09,5.03,0,3.15,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
366768,Yellowfin,Plate Boat,X03,Y,BY5800YFCCM,Yellowfin 5800 Centre Console,X230201,10/02/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.36,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,5.49,8,18.5,0,0,0,7,0,1,0,0,0,0.25,0,2,0.51,0,0,10,0.65,1.79,0,0.43,0,0,0,0.66,0,0.2,0,0,0,0,1,1.6,0,5.09,5.03,0,3.15,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
369184,Yellowfin,Plate Boat,X03,Y,BY5800YFCCM,Yellowfin 5800 Centre Console,X230301,7/03/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.36,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,5.49,8,18.5,0,0,0,7,0,1,0,0,0,0.25,0,2,0.51,0,0,10,0.65,1.79,0,0.43,0,0,0,0.66,0,0.2,0,0,0,0,1,1.6,0,5.09,5.03,0,3.15,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
366770,Yellowfin,Plate Boat,X03,Y,BY5800YFCCM,Yellowfin 5800 Centre Console,X230303,24/03/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.36,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,5.49,8,18.5,0,0,0,7,0,1,0,0,0,0.25,0,2,0.51,0,0,10,0.65,1.79,0,0.43,0,0,0,0.66,0,0.2,0,0,0,0,1,1.6,0,5.09,5.03,0,3.15,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
369181,Yellowfin,Plate Boat,X02,Y,BY5800YFCM,Yellowfin 5800 Cabin,XCONFIRMED,6/11/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.36,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.83,0,0,10,0.65,1.79,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.39,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
366787,Yellowfin,Plate Boat,X02,Y,BY5800YFCM,Yellowfin 5800 Cabin,XCONFIRMED,17/08/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.36,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.83,0,0,10,0.65,1.79,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.39,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
370828,Yellowfin,Plate Boat,X02,Y,BY5800YFCM,Yellowfin 5800 Cabin,XCONFIRMED,11/10/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.36,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.83,0,0,10,0.65,1.79,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.39,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368153,Yellowfin,Plate Boat,X02,Y,BY5800YFCM,Yellowfin 5800 Cabin,XCONFIRMED,1/12/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.36,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.83,0,0,10,0.65,1.79,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.39,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
358937,Yellowfin,Plate Boat,X02,Y,BY5800YFCM,Yellowfin 5800 Cabin,X221103,9/12/2022,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.36,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.83,0,0,10,0.65,1.79,0,0.43,0.6,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.39,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368640,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,XCONFIRMED,8/09/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
364678,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,XCONFIRMED,1/11/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368796,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,XCONFIRMED,4/08/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368298,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,XCONFIRMED,1/09/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368426,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,XCONFIRMED,1/11/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
369179,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,XCONFIRMED,1/08/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
350200,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,XCONFIRMED,16/10/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368117,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,XCONFIRMED,4/08/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368444,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,XCONFIRMED,1/12/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
371190,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,XCONFIRMED,7/12/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
367044,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,XCONFIRMED,1/12/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
